time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2021-10-06T06:39:20.660Z,37.5526667,-118.8246667,7.8,1.1,md,23,106,0.03746,0.02,nc,nc73636020,2021-10-06T12:17:10.632Z,"13km W of Toms Place, CA",earthquake,0.24,0.54,0.117,20,reviewed,nc,nc
2021-10-06T06:38:38.730Z,38.5478333,-119.4111667,2.88,1.14,md,9,111,0.04836,0.1,nc,nc73636015,2021-10-06T10:10:11.605Z,"27km SSW of Smith Valley, NV",earthquake,0.53,1.28,0.077,6,reviewed,nc,nc
2021-10-06T06:36:56.410Z,19.2256666666667,-155.398,32.69,4.55,ml,57,145,,0.12,hv,hv72742352,2021-10-11T02:29:47.222Z,"8 km ENE of Pāhala, Hawaii",earthquake,0.44,0.48,0.156343368352568,39,reviewed,hv,hv
2021-10-06T06:33:34.400Z,57.6002,-152.8479,39.9,2.4,ml,,,,0.53,ak,ak021ctipkni,2021-10-07T06:19:53.040Z,"14 km SW of Womens Bay, Alaska",earthquake,,1.1,,,automatic,ak,ak
2021-10-06T06:29:36.290Z,38.5421667,-119.4193333,3.67,0.88,md,7,108,0.0406,0.05,nc,nc73636010,2021-10-06T09:15:10.126Z,"28km SSW of Smith Valley, NV",earthquake,0.49,0.93,0.027,4,reviewed,nc,nc
2021-10-06T06:21:15.191Z,62.2048,-141.6523,0,1.5,ml,,,,0.84,ak,ak021ctimym7,2021-10-06T06:26:04.977Z,"58 km SSW of Alcan Border, Alaska",earthquake,,0.3,,,automatic,ak,ak
2021-10-06T06:04:08.260Z,40.0794,-119.6683,13.7,-0.1,ml,3,177.69,0.103,0.0201,nn,nn00825035,2021-10-07T02:38:26.770Z,"15 km NNW of Sutcliffe, Nevada",earthquake,,5.7,0,1,reviewed,nn,nn
2021-10-06T06:02:38.000Z,19.2308330535889,-155.42317199707,34.5,2.2,ml,49,129,,0.129999995,hv,hv72742327,2021-10-10T22:30:51.666Z,"6 km ENE of Pāhala, Hawaii",earthquake,0.56,0.769999981,2.57,12,automatic,hv,hv
2021-10-06T06:01:50.884Z,38.1722,-117.7796,12.5,0.9,ml,11,124.3,0.061,0.0865,nn,nn00824959,2021-10-06T06:05:55.817Z,"37 km SE of Mina, Nevada",earthquake,,0.8,0.35,8,automatic,nn,nn
2021-10-06T06:01:39.440Z,35.7601667,-117.5488333,11.22,0.98,ml,28,69,0.06813,0.12,ci,ci40064112,2021-10-06T15:31:02.544Z,"13km W of Searles Valley, CA",earthquake,0.2,0.3,0.256,9,reviewed,ci,ci
2021-10-06T06:00:11.690Z,35.754,-117.597,12.22,0.9,ml,24,124,0.06161,0.11,ci,ci40064104,2021-10-06T15:20:40.137Z,"16km NNE of Ridgecrest, CA",earthquake,0.2,0.38,0.063,7,reviewed,ci,ci
2021-10-06T05:59:48.390Z,35.7561667,-117.5956667,12.51,0.83,ml,20,125,0.05946,0.15,ci,ci37482149,2021-10-06T15:07:11.284Z,"17km NNE of Ridgecrest, CA",earthquake,0.31,0.53,0.087,7,reviewed,ci,ci
2021-10-06T05:59:45.550Z,35.7521667,-117.5976667,11.97,0.42,ml,16,130,0.06344,0.07,ci,ci40064096,2021-10-06T15:01:40.760Z,"16km NNE of Ridgecrest, CA",earthquake,0.22,0.34,0.075,4,reviewed,ci,ci
2021-10-06T05:57:07.800Z,57.9048333333333,-156.562333333333,2.58,0.48,ml,6,123,,0.26,av,av91042223,2021-10-06T21:34:32.650Z,"59 km SE of Egegik, Alaska",earthquake,0.74,3.17,0.231879082850112,6,reviewed,av,av
2021-10-06T05:56:59.715Z,63.4494,-151.1999,1.2,0.8,ml,,,,0.79,ak,ak021cti94ib,2021-10-06T06:15:33.405Z,"28 km ESE of Denali National Park, Alaska",earthquake,,0.5,,,reviewed,ak,ak
2021-10-06T05:56:32.896Z,63.8201,-148.619,103.9,1.1,ml,,,,0.48,ak,ak021cti92qt,2021-10-06T06:15:33.142Z,"17 km ENE of Denali Park, Alaska",earthquake,,0.7,,,reviewed,ak,ak
2021-10-06T05:54:12.990Z,31.65809817,-104.4491168,6.157275391,2.2,ml,19,65,0.0452773109,0.3,tx,tx2021tojn,2021-10-06T15:37:58.990Z,"57 km S of Whites City, New Mexico",earthquake,1.243097969,1.3027754140000003,0.1,6,reviewed,tx,tx
2021-10-06T05:53:05.660Z,38.1016667,-118.9443333,10.8,1.72,md,35,80,0.1046,0.18,nc,nc73636000,2021-10-07T02:37:47.260Z,"14km SSE of Bodie, CA",earthquake,0.25,2.16,0.118,28,reviewed,nc,nc
2021-10-06T05:52:05.240Z,33.2355,-116.6438333,11.99,0.85,ml,22,85,0.03637,0.16,ci,ci40064088,2021-10-06T13:36:38.849Z,"5km S of Warner Springs, CA",earthquake,0.25,0.58,0.146,9,reviewed,ci,ci
2021-10-06T05:51:01.790Z,48.6046667,-114.5701667,4.43,1.14,ml,10,138,0.52,0.2,mb,mb80525919,2021-10-06T14:43:02.810Z,"6 km N of Olney, Montana",earthquake,0.64,2.72,0.054,4,reviewed,mb,mb
2021-10-06T05:41:40.770Z,60.1703,-141.5833,0.7,1.2,ml,,,,0.86,ak,ak021cti5vb1,2021-10-06T05:46:39.648Z,"125 km WNW of Yakutat, Alaska",earthquake,,1.1,,,automatic,ak,ak
2021-10-06T05:40:44.450Z,38.7835007,-122.7368317,1.66,0.71,md,11,81,0.0002762,0.02,nc,nc73635995,2021-10-06T06:48:12.032Z,"2km ENE of The Geysers, CA",earthquake,0.32,0.72,0.17,2,automatic,nc,nc
2021-10-06T05:32:46.603Z,63.2164,-151.3204,0,1.1,ml,,,,0.87,ak,ak021cti3yb8,2021-10-06T05:35:48.148Z,"41 km SSE of Denali National Park, Alaska",earthquake,,0.4,,,automatic,ak,ak
2021-10-06T05:30:45.350Z,52.0621666666667,-176.235833333333,17.35,0.96,ml,4,271,,0.27,av,av91388281,2021-10-06T21:20:02.580Z,"34 km NE of Adak, Alaska",earthquake,2.54,1.5,0.18274875876441,4,reviewed,av,av
2021-10-06T05:28:22.500Z,58.3673333333333,-155.045833333333,4.25,-0.4,ml,6,296,,0.08,av,av91042218,2021-10-06T21:28:00.260Z,"95 km NNW of Karluk, Alaska",earthquake,0.58,0.77,0.185142730914381,6,reviewed,av,av
2021-10-06T05:21:50.915Z,53.4847,-163.5183,10,4.3,mb,,166,1.235,1.3,us,us6000fs7h,2021-10-06T06:03:12.018Z,"152 km S of False Pass, Alaska",earthquake,4.1,1.9,0.065,68,reviewed,us,us
2021-10-06T05:20:23.364Z,61.5313,-140.6943,0,1.6,ml,,,,0.6,ak,ak021cti1bx3,2021-10-06T05:23:06.040Z,"119 km E of McCarthy, Alaska",earthquake,,0.4,,,automatic,ak,ak
2021-10-06T05:20:23.330Z,61.5352,-140.7117,0.1,1.5,ml,,,,0.58,ak,ak021cti1bxg,2021-10-06T05:26:56.748Z,"118 km E of McCarthy, Alaska",earthquake,,0.4,,,automatic,ak,ak
2021-10-06T05:15:18.140Z,17.8761,-66.8591,12,2.49,md,22,228,0.101,0.13,pr,pr2021279001,2021-10-06T06:03:37.409Z,"11 km SSE of Maria Antonia, Puerto Rico",earthquake,0.65,0.48,0.27,10,reviewed,pr,pr
2021-10-06T05:13:10.915Z,56.9252,-156.1882,32.1,2.3,ml,,,,0.54,ak,ak021cthzsyx,2021-10-06T05:17:25.213Z,"98 km SE of Ugashik, Alaska",earthquake,,283.2,,,automatic,ak,ak
2021-10-06T05:11:35.030Z,39.7581667,-111.0405,2.63,1.38,md,8,284,0.1822,0.24,uu,uu60461857,2021-10-06T15:48:55.320Z,"10 km ENE of Scofield, Utah",earthquake,6.14,31.61,0.092,7,reviewed,uu,uu
2021-10-06T05:01:11.110Z,33.7565,-116.9178333,9.87,0.64,ml,22,89,0.06942,0.16,ci,ci40064080,2021-10-06T15:12:46.825Z,"2km WNW of Valle Vista, CA",earthquake,0.26,0.49,0.107,6,reviewed,ci,ci
2021-10-06T04:53:59.604Z,60.3563,-141.9727,11.8,0.9,ml,,,,1.16,ak,ak021cthn1qw,2021-10-06T04:56:42.786Z,"130 km SSE of McCarthy, Alaska",earthquake,,0.5,,,automatic,ak,ak
2021-10-06T04:46:53.680Z,44.6193333,-110.7415,8.25,0.87,ml,16,66,0.07161,0.19,uu,uu60461852,2021-10-06T13:29:59.970Z,"29 km E of West Yellowstone, Montana",earthquake,0.37,0.87,0.302,3,reviewed,uu,uu
2021-10-06T04:46:19.333Z,60.384,-141.8191,5.6,0.6,ml,,,,1.07,ak,ak021cthlgms,2021-10-06T04:56:42.650Z,"131 km SSE of McCarthy, Alaska",earthquake,,1.3,,,automatic,ak,ak
2021-10-06T04:40:06.565Z,31.72176549,-104.5423652,6.157275391,2,ml,13,83,0.03930057373,0.3,tx,tx2021tohc,2021-10-06T15:54:10.365Z,"52 km SSW of Whites City, New Mexico",earthquake,1.47975669,0.9316630385999999,0.1,6,reviewed,tx,tx
2021-10-06T04:40:05.686Z,59.035,-153.0429,69.8,1.4,ml,,,,0.35,ak,ak021cthk5a0,2021-10-06T04:43:40.791Z,"73 km WSW of Nanwalek, Alaska",earthquake,,1.3,,,automatic,ak,ak
2021-10-06T04:35:07.680Z,39.4271667,-110.3051667,-1.76,1.74,md,8,197,0.01574,0.13,uu,uu60461847,2021-10-06T15:45:17.160Z,"15 km SSE of Sunnyside, Utah",earthquake,1.2,0.84,0.134,6,reviewed,uu,uu
2021-10-06T04:34:16.440Z,38.5235,-119.4015,2.53,0.93,md,11,102,0.03459,0.1,nc,nc73635985,2021-10-06T09:11:11.096Z,"29km S of Smith Valley, NV",earthquake,0.37,0.64,0.078,6,reviewed,nc,nc
2021-10-06T04:19:04.826Z,63.5578,-152.0002,11.2,0.7,ml,,,,0.44,ak,ak021cthfn65,2021-10-06T04:24:58.737Z,"13 km W of Denali National Park, Alaska",earthquake,,0.7,,,automatic,ak,ak
2021-10-06T04:11:10.773Z,60.2347,-139.6741,1.6,1.4,ml,,,,0.36,ak,ak021cthdxwl,2021-10-06T04:16:17.618Z,"76 km N of Yakutat, Alaska",earthquake,,0.4,,,automatic,ak,ak
2021-10-06T04:09:59.070Z,48.5265,-119.7025,0.28,1.55,ml,10,121,0.2852,0.16,uw,uw61778247,2021-10-06T17:39:05.710Z,"4 km SE of Conconully, Washington",earthquake,0.63,13.21,0.0711695710409368,6,reviewed,uw,uw
2021-10-06T04:08:18.056Z,63.4076,-151.5692,0,1.7,ml,,,,0.92,ak,ak021cthdbbh,2021-10-06T04:14:37.115Z,"16 km SSE of Denali National Park, Alaska",earthquake,,0.3,,,automatic,ak,ak
2021-10-06T04:07:10.613Z,63.4282,-151.6715,4.2,1.2,ml,,,,0.72,ak,ak021cthd311,2021-10-06T04:12:56.623Z,"12 km SSE of Denali National Park, Alaska",earthquake,,0.3,,,automatic,ak,ak
2021-10-06T04:06:36.520Z,36.0348333,-117.852,2.4,0.63,ml,13,128,0.04123,0.08,ci,ci40064072,2021-10-06T15:07:29.796Z,"9km E of Coso Junction, CA",earthquake,0.14,0.16,0.225,6,reviewed,ci,ci
2021-10-06T04:01:56.110Z,18.825,-67.3671,18,3.06,md,5,279,0.4397,0.4,pr,pr2021279002,2021-10-06T08:57:22.208Z,"46 km NW of San Antonio, Puerto Rico",earthquake,1.71,1.79,0.17,2,reviewed,pr,pr
2021-10-06T03:59:38.514Z,38.1535,-117.8313,13.9,0.9,ml,13,86.37,0.032,0.2326,nn,nn00824949,2021-10-06T04:02:34.892Z,"35 km SE of Mina, Nevada",earthquake,,0.8,0.24,7,automatic,nn,nn
2021-10-06T03:54:31.590Z,37.383,-117.1315,1.8,1.2,ml,21,135.4,0.132,0.2655,nn,nn00824944,2021-10-06T03:57:56.907Z,"37 km SSE of Goldfield, Nevada",earthquake,,5.7,0.98,10,automatic,nn,nn
2021-10-06T03:52:50.560Z,39.4256667,-110.3026667,-1.95,1.82,md,8,197,0.01745,0.12,uu,uu60461837,2021-10-06T15:42:40.770Z,"15 km SSE of Sunnyside, Utah",earthquake,1.13,1.03,0.259,7,reviewed,uu,uu
2021-10-06T03:52:39.170Z,38.8313332,-122.8030014,1.21,0.85,md,7,88,0.009662,0.01,nc,nc73635980,2021-10-06T04:57:11.928Z,"7km W of Cobb, CA",earthquake,0.43,1.18,,1,automatic,nc,nc
2021-10-06T03:51:25.900Z,35.2591667,-118.5585,9.88,1.02,ml,18,66,0.1103,0.12,ci,ci40064064,2021-10-06T14:57:11.733Z,"17km NW of Tehachapi, CA",earthquake,0.21,0.47,0.195,7,reviewed,ci,ci
2021-10-06T03:49:35.490Z,51.6229,-178.5447,21.47,2.6,ml,,171,0.181,0.27,us,us6000fsfh,2021-10-08T03:35:42.040Z,"134 km WSW of Adak, Alaska",earthquake,5.3,7.8,0.115,10,reviewed,us,us
2021-10-06T03:42:22.013Z,53.4836,-163.4948,11.68,4.5,mb,,164,1.181,0.78,us,us6000fs72,2021-10-08T03:31:08.040Z,"152 km S of False Pass, Alaska",earthquake,3.6,5.1,0.089,37,reviewed,us,us
2021-10-06T03:40:57.939Z,63.4181,-149.7292,0,1.4,ml,,,,1.03,ak,ak021ctgytp1,2021-10-06T03:54:24.342Z,"39 km W of Cantwell, Alaska",earthquake,,0.4,,,automatic,ak,ak
2021-10-06T03:36:26.690Z,39.4256667,-110.3053333,-1.57,1.49,md,6,197,0.01539,0.08,uu,uu60461832,2021-10-06T15:41:05.890Z,"15 km SSE of Sunnyside, Utah",earthquake,1.63,1.14,0.157,6,reviewed,uu,uu
2021-10-06T03:34:32.438Z,-37.964,176.5268,183.61,4.1,mb,,150,0.741,0.76,us,us6000fs6z,2021-10-08T02:07:48.040Z,"21 km NW of Kawerau, New Zealand",earthquake,9.9,8,0.234,5,reviewed,us,us
2021-10-06T03:33:21.800Z,34.0426667,-116.316,6.9,0.87,ml,22,63,0.06689,0.12,ci,ci40064056,2021-10-06T14:53:28.523Z,"10km S of Joshua Tree, CA",earthquake,0.16,0.37,0.065,11,reviewed,ci,ci
2021-10-06T03:31:19.800Z,39.4266667,-110.3066667,-1.61,1.48,ml,8,196,0.01451,0.13,uu,uu60461827,2021-10-06T15:39:31.040Z,"15 km SSE of Sunnyside, Utah",earthquake,1.22,0.73,0.094,2,reviewed,uu,uu
2021-10-06T03:30:34.180Z,38.8226667,-122.809,1.58,0.2,md,10,100,0.00111,0.02,nc,nc73635975,2021-10-06T10:41:12.171Z,"7km NW of The Geysers, CA",earthquake,0.57,0.48,0.309,2,reviewed,nc,nc
2021-10-06T03:27:16.420Z,45.575,-111.8401667,5.85,0.06,ml,4,122,0.149,0.07,mb,mb80525924,2021-10-06T14:51:45.100Z,"10 km SSE of Pony, Montana",earthquake,0.8,5.87,,0,reviewed,mb,mb
2021-10-06T03:22:19.562Z,31.64889947,-104.4501054,6.465771484,1.9,ml,19,66,0.04749148365,0.3,tx,tx2021toeo,2021-10-06T16:01:03.500Z,"58 km S of Whites City, New Mexico",earthquake,1.168396958,1.399370692,0.1,6,reviewed,tx,tx
2021-10-06T03:18:49.150Z,38.8243332,-122.7578354,0.53,0.87,md,10,137,0.01125,0.03,nc,nc73635970,2021-10-06T04:31:10.740Z,"3km W of Cobb, CA",earthquake,0.32,0.64,0.05,3,automatic,nc,nc
2021-10-06T03:16:55.206Z,62.9038,-151.2092,112.9,1.1,ml,,,,0.27,ak,ak021ctgtob4,2021-10-06T03:20:10.003Z,"50 km NNW of Petersville, Alaska",earthquake,,1.2,,,automatic,ak,ak
2021-10-06T03:11:00.450Z,18.0146,-66.8718,11,2.74,md,12,108,0.0402,0.14,pr,pr2021279000,2021-10-06T03:30:34.192Z,"0 km NE of Palomas, Puerto Rico",earthquake,0.44,0.83,0.31,7,reviewed,pr,pr
2021-10-06T03:09:23.160Z,38.5418333,-119.4225,-0.85,0.01,md,4,213,0.03945,0.04,nc,nc71126489,2021-10-08T07:13:10.743Z,"28km SSW of Smith Valley, NV",earthquake,0.89,0.7,0.021,3,reviewed,nc,nc
2021-10-06T03:08:46.540Z,36.6765,-121.2971667,2.93,1.88,md,38,107,0.04195,0.08,nc,nc73635965,2021-10-08T08:06:11.664Z,"13km S of Tres Pinos, CA",earthquake,0.21,1.29,0.259,37,reviewed,nc,nc
2021-10-06T02:55:31.243Z,43.1908,146.7208,66.07,4.5,mb,,169,2.881,0.65,us,us6000fs6r,2021-10-06T03:29:11.040Z,"67 km S of Shikotan, Russia",earthquake,10.4,7.4,0.115,22,reviewed,us,us
2021-10-06T02:54:34.260Z,44.6391667,-110.7416667,4.37,0.24,md,9,102,0.07805,0.17,uu,uu60461822,2021-10-06T15:26:39.260Z,"28 km E of West Yellowstone, Montana",earthquake,0.65,1.57,0.38,6,reviewed,uu,uu
2021-10-06T02:49:11.710Z,63.1014,-150.69,140.8,1.3,ml,,,,0.56,ak,ak021ctgf8h0,2021-10-06T02:53:56.999Z,"67 km N of Petersville, Alaska",earthquake,,1,,,automatic,ak,ak
2021-10-06T02:46:03.400Z,39.4261667,-110.3053333,-1.82,1.85,md,7,197,0.01545,0.13,uu,uu60461817,2021-10-06T15:23:01.270Z,"15 km SSE of Sunnyside, Utah",earthquake,1.31,1,0.178,6,reviewed,uu,uu
2021-10-06T02:41:21.400Z,19.4298333333333,-155.6175,0.03,1.47,ml,16,102,,0.12,hv,hv72742142,2021-10-06T03:40:35.680Z,"26 km E of Honaunau-Napoopoo, Hawaii",earthquake,0.31,0.47,0.0306816477232255,4,reviewed,hv,hv
2021-10-06T02:40:42.052Z,58.2891,-154.9925,1.2,1.2,ml,,,,0.28,ak,ak021ctgdcvh,2021-10-06T20:14:09.990Z,"86 km NNW of Karluk, Alaska",earthquake,,0.5,,,automatic,ak,ak
2021-10-06T02:32:33.170Z,36.003,-117.8953333,2.69,1.07,ml,21,111,0.006195,0.07,ci,ci40064032,2021-10-06T14:48:10.624Z,"7km SE of Coso Junction, CA",earthquake,0.12,0.21,0.184,10,reviewed,ci,ci
2021-10-06T02:25:40.741Z,59.9753,-139.5597,0,1.3,ml,,,,0.74,ak,ak021ctga50s,2021-10-06T05:28:37.081Z,"48 km N of Yakutat, Alaska",ice quake,,0.5,,,automatic,ak,ak
2021-10-06T02:25:08.990Z,19.2313327789307,-155.421829223633,33.2299995422363,2.11999989,md,34,129,,0.150000006,hv,hv72742122,2021-10-06T02:28:18.510Z,"6 km ENE of Pāhala, Hawaii",earthquake,0.68,0.629999995,0.349999994,15,automatic,hv,hv
2021-10-06T02:19:56.360Z,19.8513333333333,-156.046,10.62,2.33,md,26,249,,0.17,hv,hv72742117,2021-10-06T03:59:00.160Z,"15 km NNW of Kalaoa, Hawaii",earthquake,0.79,0.39,0.10871869921055,10,reviewed,hv,hv
2021-10-06T02:19:28.350Z,38.8279991,-122.8051682,1.84,0.71,md,9,76,0.005985,0.01,nc,nc73635955,2021-10-06T02:52:12.835Z,"7km NW of The Geysers, CA",earthquake,0.38,0.63,0.14,2,automatic,nc,nc
2021-10-06T02:17:36.950Z,38.5305,-119.4095,1.6,1.8,md,13,77,0.03451,0.07,nc,nc73635950,2021-10-06T09:47:14.325Z,"29km SSW of Smith Valley, NV",earthquake,0.31,0.77,0.199,16,reviewed,nc,nc
2021-10-06T02:09:44.660Z,36.0146667,-117.7965,0.98,0,ml,8,91,0.02742,0.08,ci,ci40064024,2021-10-06T15:20:39.880Z,"13km NE of Little Lake, CA",earthquake,0.18,0.43,0.081,3,reviewed,ci,ci
2021-10-06T02:06:51.650Z,40.1565,-121.0556,12.9,0.7,ml,4,252.59,0.607,0.1352,nn,nn00825028,2021-10-07T02:38:22.393Z,"Northern California",earthquake,,4.5,0,1,reviewed,nn,nn
2021-10-06T01:59:53.670Z,33.6735,-116.7865,16.11,0.9,ml,42,59,0.07105,0.12,ci,ci40064016,2021-10-06T14:22:58.539Z,"10km SW of Idyllwild, CA",earthquake,0.15,0.27,0.164,20,reviewed,ci,ci
2021-10-06T01:58:15.320Z,33.6808333,-116.7826667,16.06,0.7,ml,24,119,0.06463,0.13,ci,ci40064008,2021-10-06T14:01:18.664Z,"9km SW of Idyllwild, CA",earthquake,0.25,0.41,0.065,9,reviewed,ci,ci
2021-10-06T01:55:33.525Z,-45.6888,-77.6707,10,4.2,mb,,226,3.842,0.59,us,us6000fs6f,2021-10-06T02:41:36.040Z,"Off the coast of Aisen, Chile",earthquake,10.3,2,0.215,6,reviewed,us,us
2021-10-06T01:53:16.297Z,59.5884,-152.5578,72.8,1.9,ml,,,,0.61,ak,ak021ctfunjx,2021-10-06T02:26:08.040Z,"44 km NW of Nanwalek, Alaska",earthquake,,0.5,,,automatic,ak,ak
2021-10-06T01:51:50.780Z,36.4155,-83.6628333,20.84,2,md,11,121,0.1576,0.17,se,se60135943,2021-10-06T12:00:33.350Z,"6 km WSW of New Tazewell, Tennessee",earthquake,0.78,1.21,0.039,9,reviewed,se,se
2021-10-06T01:46:47.640Z,31.71966647,-104.3454873,6.799975586,2.8,ml,36,58,0.06618899141,0.3,tx,tx2021tobj,2021-10-06T15:20:43.450Z,"50 km S of Whites City, New Mexico",earthquake,0.9883984072,1.066759605,0.1,21,reviewed,tx,tx
2021-10-06T01:45:49.903Z,37.3818,-117.1266,0,0.3,ml,15,132.1,0.134,0.2776,nn,nn00824938,2021-10-06T01:49:24.071Z,"37 km SSE of Goldfield, Nevada",earthquake,,12,1.06,6,automatic,nn,nn
2021-10-06T01:44:52.720Z,38.8126667,-122.9548333,1.83,0.86,md,22,136,0.01105,0.03,nc,nc73635945,2021-10-07T22:32:13.455Z,"6km E of Cloverdale, CA",earthquake,0.37,0.42,0.256,6,reviewed,nc,nc
2021-10-06T01:44:18.045Z,60.0361,-140.0876,12.5,1.4,ml,,,,0.71,ak,ak021ctfsqa7,2021-10-06T01:49:08.707Z,"58 km NNW of Yakutat, Alaska",earthquake,,0.1,,,automatic,ak,ak
2021-10-06T01:43:19.400Z,19.2141666412354,-155.419830322266,32.1199989318848,1.96000004,md,26,145,,0.129999995,hv,hv72742072,2021-10-06T01:46:32.220Z,"6 km ENE of Pāhala, Hawaii",earthquake,0.83,0.649999976,0.980000019,3,automatic,hv,hv
2021-10-06T01:39:00.156Z,60.0813,-139.9952,13.5,1.5,ml,,,,0.29,ak,ak021ctfrmbk,2021-10-06T01:43:47.813Z,"61 km NNW of Yakutat, Alaska",earthquake,,0.2,,,automatic,ak,ak
2021-10-06T01:35:27.450Z,38.813,-122.9576667,2.09,1.09,md,27,103,0.01127,0.05,nc,nc73635940,2021-10-07T21:01:10.258Z,"5km E of Cloverdale, CA",earthquake,0.23,0.36,0.129,6,reviewed,nc,nc
2021-10-06T01:28:16.764Z,37.3923,-117.1163,2,1.2,ml,15,138.06,0.589,0.1766,nn,nn00824934,2021-10-06T01:31:54.292Z,"36 km SSE of Goldfield, Nevada",earthquake,,9.7,0.82,9,automatic,nn,nn
2021-10-06T01:27:47.200Z,39.422,-110.2861667,-3.33,1.77,md,8,203,0.03023,0.11,uu,uu60461812,2021-10-06T15:21:26.300Z,"16 km SSE of Sunnyside, Utah",earthquake,1.28,2.57,0.166,7,reviewed,uu,uu
2021-10-06T01:23:29.210Z,61.2371666666667,-151.8985,14.94,-0.26,ml,10,228,,0.12,av,av91042213,2021-10-06T20:22:33.830Z,"45 km WNW of Tyonek, Alaska",earthquake,0.62,0.59,0.115253181552609,10,reviewed,av,av
2021-10-06T01:07:18.650Z,19.1943340301514,-155.382659912109,31.5100002288818,1.99000001,md,28,187,,0.119999997,hv,hv72742032,2021-10-06T01:10:32.700Z,"10 km E of Pāhala, Hawaii",earthquake,1.09,0.829999983,0.939999998,12,automatic,hv,hv
2021-10-06T01:05:34.780Z,38.5343333,-119.4825,6.06,1.44,md,11,120,0.02968,0.04,nc,nc73635930,2021-10-06T11:50:11.483Z,"30km SSW of Smith Valley, NV",earthquake,0.23,0.38,0.449,13,reviewed,nc,nc
2021-10-06T01:04:35.200Z,44.6226667,-110.742,7.79,0.89,ml,15,65,0.07268,0.17,uu,uu60461802,2021-10-06T13:26:52.760Z,"29 km E of West Yellowstone, Montana",earthquake,0.46,0.96,0.358,4,reviewed,uu,uu
2021-10-06T01:03:31.829Z,60.6359,-148.887,19.7,1.6,ml,,,,0.75,ak,ak021ctfjyzk,2021-10-06T01:08:23.578Z,"18 km SW of Whittier, Alaska",earthquake,,0.3,,,automatic,ak,ak
2021-10-06T00:55:32.433Z,60.9859,-150.2248,44.9,1.1,ml,,,,0.46,ak,ak021ctf9onv,2021-10-06T00:59:02.241Z,"26 km ENE of Point Possession, Alaska",earthquake,,0.5,,,automatic,ak,ak
2021-10-06T00:53:37.620Z,37.9713333,-122.057,15.08,1.79,md,27,86,0.06425,0.11,nc,nc73635925,2021-10-07T23:36:12.277Z,"2km SE of Pacheco, CA",earthquake,0.35,0.69,0.134,18,reviewed,nc,nc
2021-10-06T00:53:33.890Z,39.4191667,-110.2765,-3.4,1.47,md,6,207,0.03797,0.2,uu,uu60461797,2021-10-06T15:19:20.670Z,"17 km SSE of Sunnyside, Utah",earthquake,2.66,5.11,0.164,5,reviewed,uu,uu
2021-10-06T00:45:14.170Z,38.8160019,-122.7958298,2.32,0.9,md,15,63,0.008033,0.01,nc,nc73635920,2021-10-06T01:04:11.872Z,"6km NW of The Geysers, CA",earthquake,0.28,0.6,0.29,2,automatic,nc,nc
2021-10-06T00:43:06.570Z,35.907,-117.7441667,8.2,0.73,ml,10,116,0.07315,0.04,ci,ci40063992,2021-10-06T17:22:31.223Z,"15km ESE of Little Lake, CA",earthquake,0.16,0.48,0.092,4,reviewed,ci,ci
2021-10-06T00:40:39.120Z,39.4245,-110.3035,-1.64,1.48,ml,9,197,0.01674,0.12,uu,uu60461792,2021-10-06T15:18:16.460Z,"15 km SSE of Sunnyside, Utah",earthquake,0.98,0.71,0.125,5,reviewed,uu,uu
2021-10-06T00:38:39.024Z,63.279,-150.7386,5.9,1.5,ml,,,,0.83,ak,ak021ctf61zy,2021-10-06T00:42:20.343Z,"Central Alaska",earthquake,,0.3,,,automatic,ak,ak
2021-10-06T00:36:10.410Z,64.4806,-150.0131,26.5,1.3,ml,,,,0.82,ak,ak021ctf5kcx,2021-10-06T00:40:40.049Z,"42 km WNW of Anderson, Alaska",earthquake,,0.4,,,automatic,ak,ak
2021-10-06T00:33:52.306Z,62.2787,-141.4364,13.9,1,ml,,,,0.86,ak,ak021ctf50fy,2021-10-06T00:37:29.548Z,"46 km SSW of Alcan Border, Alaska",earthquake,,0.3,,,automatic,ak,ak
2021-10-06T00:33:06.390Z,58.3885,-155.001166666667,5.17,-0.7,ml,7,128,,0.18,av,av91042203,2021-10-06T19:45:04.120Z,"96 km NNW of Karluk, Alaska",earthquake,0.48,2.04,0.20210824304208,7,reviewed,av,av
2021-10-06T00:26:00.716Z,37.3824,-117.1233,6.9,1.7,ml,29,105.44,0.137,0.2028,nn,nn00824931,2021-10-07T02:37:38.087Z,"37 km SSE of Goldfield, Nevada",earthquake,,3.9,0.47,19,reviewed,nn,nn
2021-10-06T00:22:07.320Z,46.8691667,-112.5025,9.13,0.25,ml,5,141,0.033,0.03,mb,mb80525949,2021-10-06T15:22:52.140Z,"16 km SE of Lincoln, Montana",earthquake,0.91,0.68,,0,reviewed,mb,mb
2021-10-06T00:20:24.329Z,39.2503,-120.0584,5.6,-0.2,ml,4,106.1,0.046,0.1233,nn,nn00825027,2021-10-07T02:38:20.371Z,"1 km NNW of Tahoe Vista, California",earthquake,,3.4,0,1,reviewed,nn,nn
2021-10-06T00:17:49.770Z,36.5841667,-121.182,7.2,1.12,md,16,119,0.01274,0.06,nc,nc73635915,2021-10-07T20:40:11.754Z,"7km NNW of Pinnacles, CA",earthquake,0.35,0.49,0.226,11,reviewed,nc,nc
